time,data_no.,gyro_x,gyro_y,gyro_z,g_x_scaled,g_y_scaled,g_z_scaled,accel_x,accel_y,accel_z,a_x_scaled,a_y_scaled,a_z_scaled,rotation_x,rotation_y
2019-01-28 21:25:05.37,17889,2984,407,2291,22.7786,3.1069,17.4885,1152,-1536,2284,0.0703,-0.0938,0.1394,-30.9828,-22.7111
2019-01-28 21:25:05.48,17890,3596,2800,-8828,27.4504,21.374,-67.3893,11512,2232,11480,0.7026,0.1362,0.7007,7.8171,-44.5483
2019-01-28 21:25:05.59,17891,-6195,-2797,-7654,-47.2901,-21.3511,-58.4275,4432,-1328,20828,0.2705,-0.0811,1.2712,-3.5686,-11.9892
2019-01-28 21:25:05.69,17892,-4236,-2901,-3901,-32.3359,-22.145,-29.7786,4732,6116,11484,0.2888,0.3733,0.7009,26.2158,-19.9858
2019-01-28 21:25:05.80,17893,-1624,316,1999,-12.3969,2.4122,15.2595,4592,2640,-2232,0.2803,0.1611,-0.1362,27.342,-53.0258
2019-01-28 21:25:05.91,17894,1592,5735,4152,12.1527,43.7786,31.6947,13208,11000,32767,0.8062,0.6714,1.9999,17.2945,-20.9134
2019-01-28 21:25:06.03,17895,3780,2723,5870,28.855,20.7863,44.8092,4124,-1064,19200,0.2517,-0.0649,1.1719,-3.1013,-12.1044
2019-01-28 21:25:06.14,17896,3366,14,601,25.6947,0.1069,4.5878,1468,-1364,1164,0.0896,-0.0833,0.071,-36.0568,-39.3062
2019-01-28 21:25:06.25,17897,-1195,3892,-3207,-9.1221,29.7099,-24.4809,20504,15572,32767,1.2515,0.9504,1.9999,21.9426,-29.4741
2019-01-28 21:25:06.37,17898,-8235,1257,-6097,-62.8626,9.5954,-46.542,1956,5800,17224,0.1194,0.354,1.0513,18.4997,-6.1428
2019-01-28 21:25:06.48,17899,-3965,-2921,-3093,-30.2672,-22.2977,-23.6107,3416,3892,2604,0.2085,0.2375,0.1589,42.1797,-36.11
2019-01-28 21:25:06.59,17900,-414,5822,4248,-3.1603,44.4427,32.4275,13292,1964,6032,0.8113,0.1199,0.3682,7.6632,-64.4869
2019-01-28 21:25:06.69,17901,4587,-2080,9434,35.0153,-15.8779,72.0153,6832,6272,20488,0.417,0.3828,1.2505,16.1938,-17.6852
2019-01-28 21:25:06.80,17902,2751,2087,8171,21.0,15.9313,62.374,1632,-496,6896,0.0996,-0.0303,0.4209,-4.0037,-13.2815
2019-01-28 21:25:06.91,17903,2141,-1245,-3390,16.3435,-9.5038,-25.8779,3632,-4188,-112,0.2217,-0.2556,-0.0068,-49.0534,-40.923
2019-01-28 21:25:07.02,17904,-1571,-1491,-7903,-11.9924,-11.3817,-60.3282,7768,6976,32767,0.4741,0.4258,1.9999,11.7036,-13.0545
2019-01-28 21:25:07.13,17905,-6235,-1862,-6458,-47.5954,-14.2137,-49.2977,2736,7492,14680,0.167,0.4573,0.896,26.6436,-9.4255
2019-01-28 21:25:07.25,17906,-223,-2108,758,-1.7023,-16.0916,5.7863,6236,3092,-3744,0.3806,0.1887,-0.2285,23.0303,-52.0936
2019-01-28 21:25:07.36,17907,1525,5906,212,11.6412,45.084,1.6183,1876,-904,32767,0.1145,-0.0552,1.9999,-1.5777,-3.2755
2019-01-28 21:25:07.47,17908,3108,1333,8708,23.7252,10.1756,66.4733,-740,116,16948,-0.0452,0.0071,1.0344,0.3918,2.5001
2019-01-28 21:25:07.58,17909,2807,1580,2971,21.4275,12.0611,22.6794,1604,108,3116,0.0979,0.0066,0.1902,1.7651,-27.2237
2019-01-28 21:25:07.69,17910,2921,1505,-8304,22.2977,11.4885,-63.3893,5888,-3484,7824,0.3594,-0.2126,0.4775,-19.5856,-34.5076
2019-01-28 21:25:07.80,17911,-5523,-4572,-8134,-42.1603,-34.9008,-62.0916,1044,-1388,21696,0.0637,-0.0847,1.3242,-3.6563,-2.7493
2019-01-28 21:25:07.90,17912,-3576,-3114,-5745,-27.2977,-23.771,-43.855,2456,8404,10120,0.1499,0.5129,0.6177,38.9039,-10.5756
2019-01-28 21:25:08.01,17913,-1154,524,1522,-8.8092,4.0,11.6183,5104,2720,-1988,0.3115,0.166,-0.1213,26.408,-56.5719
2019-01-28 21:25:08.12,17914,1967,-629,1364,15.0153,-4.8015,10.4122,5868,9864,32767,0.3582,0.6021,1.9999,16.5056,-9.7305
2019-01-28 21:25:08.23,17915,4152,2444,4488,31.6947,18.6565,34.2595,984,1608,20424,0.0601,0.0981,1.2466,4.4965,-2.7498
2019-01-28 21:25:08.35,17916,1070,-285,3659,8.1679,-2.1756,27.9313,328,-1020,2004,0.02,-0.0623,0.1223,-26.6703,-8.2989
2019-01-28 21:25:08.46,17917,2181,3553,-11840,16.6489,27.1221,-90.3817,19944,11120,29276,1.2173,0.6787,1.7869,17.4278,-32.4909
2019-01-28 21:25:08.57,17918,-6233,-2452,-8172,-47.5802,-18.7176,-62.3817,1212,-380,20024,0.074,-0.0232,1.2222,-1.0852,-3.4631
2019-01-28 21:25:08.68,17919,-3430,-3667,-5893,-26.1832,-27.9924,-44.9847,2496,4852,5320,0.1523,0.2961,0.3247,39.5455,-19.119
2019-01-28 21:25:08.79,17920,1111,1493,5432,8.4809,11.3969,41.4656,5884,5308,-2324,0.3591,0.324,-0.1418,39.9978,-45.4393
2019-01-28 21:25:08.90,17921,1896,-1328,7257,14.4733,-10.1374,55.3969,11152,10112,31252,0.6807,0.6172,1.9075,16.9482,-18.7529
2019-01-28 21:25:09.01,17922,3431,1847,6814,26.1908,14.0992,52.0153,2748,-1036,18220,0.1677,-0.0632,1.1121,-3.218,-8.5633
2019-01-28 21:25:09.11,17923,3198,1065,2084,24.4122,8.1298,15.9084,288,-1312,2040,0.0176,-0.0801,0.1245,-32.4899,-6.7716
2019-01-28 21:25:09.22,17924,194,8630,-7068,1.4809,65.8779,-53.9542,22584,14080,30508,1.3784,0.8594,1.8621,20.3519,-33.9065
2019-01-28 21:25:09.33,17925,-6801,-1371,-5711,-51.916,-10.4656,-43.5954,-292,-448,19272,-0.0178,-0.0273,1.1763,-1.3315,0.8678
2019-01-28 21:25:09.44,17926,-2404,-2897,-5442,-18.3511,-22.1145,-41.542,2804,5172,6140,0.1711,0.3157,0.3748,37.4603,-19.2531
2019-01-28 21:25:09.55,17927,323,2820,4293,2.4656,21.5267,32.771,4220,5208,-1164,0.2576,0.3179,-0.071,49.9512,-38.3363
2019-01-28 21:25:09.67,17928,1037,1227,8258,7.916,9.3664,63.0382,6988,9068,30040,0.4265,0.5535,1.8335,16.3841,-12.5548
2019-01-28 21:25:09.78,17929,2255,689,8087,17.2137,5.2595,61.7328,1580,-868,18100,0.0964,-0.053,1.1047,-2.7352,-4.9832
2019-01-28 21:25:09.88,17930,1860,-1168,3030,14.1985,-8.916,23.1298,572,-1160,-256,0.0349,-0.0708,-0.0156,-61.6205,-25.7116
2019-01-28 21:25:09.99,17931,-2598,2448,-2989,-19.8321,18.687,-22.8168,13800,9952,32767,0.8423,0.6074,1.9999,15.6374,-21.9484
2019-01-28 21:25:10.10,17932,-7774,-418,-8939,-59.3435,-3.1908,-68.2366,2316,6784,20788,0.1414,0.4141,1.2688,17.9697,-6.0458
2019-01-28 21:25:10.21,17933,-4532,-2668,-4215,-34.5954,-20.3664,-32.1756,3904,4516,3800,0.2383,0.2756,0.2319,39.656,-33.4832
2019-01-28 21:25:10.31,17934,-417,3431,5865,-3.1832,26.1908,44.771,9776,4780,864,0.5967,0.2917,0.0527,25.9686,-63.5783
2019-01-28 21:25:10.42,17935,4183,-3476,9225,31.9313,-26.5344,70.4198,7112,6548,29740,0.4341,0.3997,1.8152,12.0866,-13.1455
2019-01-28 21:25:10.53,17936,3488,-145,5840,26.626,-1.1069,44.5802,1968,-1640,12724,0.1201,-0.1001,0.7766,-7.259,-8.7212
2019-01-28 21:25:10.65,17937,2558,465,-2231,19.5267,3.5496,-17.0305,2228,-1956,-560,0.136,-0.1194,-0.0342,-40.4122,-47.598
2019-01-28 21:25:10.76,17938,-3782,3059,4316,-28.8702,23.3511,32.9466,8028,18680,32767,0.49,1.1401,1.9999,28.9737,-12.0158
2019-01-28 21:25:10.87,17939,-7679,-1557,-4463,-58.6183,-11.8855,-34.0687,-396,8980,14180,-0.0242,0.5481,0.8655,32.3354,1.3516
2019-01-28 21:25:10.98,17940,-4337,899,-2158,-33.1069,6.8626,-16.4733,2200,2584,1264,0.1343,0.1577,0.0771,45.5229,-37.4086
2019-01-28 21:25:11.09,17941,1173,6934,7459,8.9542,52.9313,56.9389,8376,4204,7356,0.5112,0.2566,0.449,20.6626,-44.6716
2019-01-28 21:25:11.19,17942,4432,-2560,10699,33.8321,-19.542,81.6718,3016,7292,18956,0.1841,0.4451,1.157,20.8019,-8.4465
2019-01-28 21:25:11.30,17943,849,307,8579,6.4809,2.3435,65.4885,2036,88,12988,0.1243,0.0054,0.7927,0.3835,-8.909
2019-01-28 21:25:11.41,17944,2273,-74,606,17.3511,-0.5649,4.626,2808,-1928,404,0.1714,-0.1177,0.0247,-34.2005,-54.9495
2019-01-28 21:25:11.52,17945,-3392,-1036,39,-25.8931,-7.9084,0.2977,6080,8888,32767,0.3711,0.5425,1.9999,14.933,-10.153
2019-01-28 21:25:11.63,17946,-6503,-1671,-9452,-49.6412,-12.7557,-72.1527,1176,8616,17216,0.0718,0.5259,1.0508,26.533,-3.4956
2019-01-28 21:25:11.74,17947,-3383,-968,-3425,-25.8244,-7.3893,-26.145,2512,3816,1256,0.1533,0.2329,0.0767,53.6477,-32.017
2019-01-28 21:25:11.86,17948,2704,1702,2571,20.6412,12.9924,19.626,8908,-1168,27676,0.5437,-0.0713,1.6892,-2.3005,-17.8268
2019-01-28 21:25:11.97,17949,6618,1202,8542,50.5191,9.1756,65.2061,604,4644,18784,0.0369,0.2834,1.1465,13.88,-1.7879
2019-01-28 21:25:12.07,17950,3003,421,4782,22.9237,3.2137,36.5038,1704,-1324,5628,0.104,-0.0808,0.3435,-12.689,-16.4216
2019-01-28 21:25:12.18,17951,-91,430,-4123,-0.6947,3.2824,-31.4733,2524,-4280,1336,0.1541,-0.2612,0.0815,-56.2873,-29.3765
2019-01-28 21:25:12.29,17952,-2550,-1739,-3723,-19.4656,-13.2748,-28.4198,1612,8296,32767,0.0984,0.5063,1.9999,14.1912,-2.7304
2019-01-28 21:25:12.40,17953,-5735,-1006,-8385,-43.7786,-7.6794,-64.0076,-28,9180,14732,-0.0017,0.5603,0.8992,31.9284,0.0924
2019-01-28 21:25:12.50,17954,-1242,1038,-1364,-9.4809,7.9237,-10.4122,5900,2712,-2296,0.3601,0.1655,-0.1401,23.1887,-58.9407
2019-01-28 21:25:12.61,17955,3133,2268,7304,23.916,17.313,55.7557,4472,5100,32767,0.2729,0.3113,1.9999,8.7668,-7.6803
2019-01-28 21:25:12.73,17956,5008,544,10586,38.229,4.1527,80.8092,440,1876,18812,0.0269,0.1145,1.1482,5.6934,-1.3333
2019-01-28 21:25:12.83,17957,2504,-535,5270,19.1145,-4.084,40.229,1896,-1540,3328,0.1157,-0.094,0.2031,-21.9035,-27.3407
2019-01-28 21:25:12.94,17958,2190,2485,-6507,16.7176,18.9695,-49.6718,7684,-1796,9016,0.469,-0.1096,0.5503,-8.621,-39.8902
2019-01-28 21:25:13.05,17959,-4344,-4403,-5613,-33.1603,-33.6107,-42.8473,3312,3364,24796,0.2021,0.2053,1.5134,7.6588,-7.5397
2019-01-28 21:25:13.16,17960,-4996,-2965,-6604,-38.1374,-22.6336,-50.4122,2980,6504,11368,0.1819,0.397,0.6938,28.9616,-12.8184
2019-01-28 21:25:13.27,17961,548,1287,2502,4.1832,9.8244,19.0992,6800,4224,-2604,0.415,0.2578,-0.1589,30.1179,-53.8807
2019-01-28 21:25:13.37,17962,1535,5230,9091,11.7176,39.9237,69.3969,8548,10732,32767,0.5217,0.655,1.9999,17.5844,-13.9237
2019-01-28 21:25:13.48,17963,3243,665,7704,24.7557,5.0763,58.8092,368,-1376,14636,0.0225,-0.084,0.8933,-5.3692,-1.434
2019-01-28 21:25:13.60,17964,2673,1615,1793,20.4046,12.3282,13.687,1096,-976,364,0.0669,-0.0596,0.0222,-40.2018,-46.4559
2019-01-28 21:25:13.71,17965,-5217,2241,465,-39.8244,17.1069,3.5496,9696,15464,32767,0.5918,0.9438,1.9999,24.3487,-14.9815
2019-01-28 21:25:13.81,17966,-7246,-2526,-7139,-55.313,-19.2824,-54.4962,564,3704,15668,0.0344,0.2261,0.9563,13.2925,-2.0063
2019-01-28 21:25:13.92,17967,-4018,-710,-4442,-30.6718,-5.4198,-33.9084,3360,4484,864,0.2051,0.2737,0.0527,52.2706,-36.3455
2019-01-28 21:25:14.03,17968,636,6131,692,4.855,46.8015,5.2824,9440,460,12304,0.5762,0.0281,0.751,1.699,-37.4772
2019-01-28 21:25:14.14,17969,3386,-2178,8421,25.8473,-16.626,64.2824,3116,6608,19604,0.1902,0.4033,1.1965,18.4123,-8.5655
2019-01-28 21:25:14.24,17970,1256,545,4237,9.5878,4.1603,32.3435,1760,-576,7688,0.1074,-0.0352,0.4692,-4.177,-12.8596
2019-01-28 21:25:14.35,17971,572,479,-4149,4.3664,3.6565,-31.6718,2640,-2692,-544,0.1611,-0.1643,-0.0332,-44.9631,-43.8682
2019-01-28 21:25:14.46,17972,-2576,-2506,-5116,-19.6641,-19.1298,-39.0534,5136,13708,32767,0.3135,0.8367,1.9999,22.4554,-8.2279
2019-01-28 21:25:14.58,17973,-5934,-3236,-8245,-45.2977,-24.7023,-62.9389,1104,7740,13912,0.0674,0.4724,0.8491,29.0132,-3.9669
2019-01-28 21:25:14.69,17974,-1473,826,-779,-11.2443,6.3053,-5.9466,5240,2896,-4152,0.3198,0.1768,-0.2534,23.4209,-45.9887
2019-01-28 21:25:14.80,17975,678,4830,3525,5.1756,36.8702,26.9084,8656,2968,32767,0.5283,0.1812,1.9999,5.0049,-14.74
2019-01-28 21:25:14.91,17976,4059,421,5479,30.9847,3.2137,41.8244,1096,-1636,17368,0.0669,-0.0999,1.0601,-5.3705,-3.595
2019-01-28 21:25:15.03,17977,2778,822,2664,21.2061,6.2748,20.3359,1804,-40,1412,0.1101,-0.0024,0.0862,-1.0003,-51.9384
2019-01-28 21:25:15.14,17978,4173,2957,-8876,31.855,22.5725,-67.7557,17304,5688,26020,1.0562,0.3472,1.5881,10.3163,-33.0112
2019-01-28 21:25:15.25,17979,-3963,-987,-4602,-30.2519,-7.5344,-35.1298,-2016,5680,21656,-0.123,0.3467,1.3218,14.6361,5.1454
2019-01-28 21:25:15.37,17980,-3977,-3873,-5303,-30.3588,-29.5649,-40.4809,2372,4596,4984,0.1448,0.2805,0.3042,39.7828,-19.2835
2019-01-28 21:25:15.48,17981,1763,958,4148,13.458,7.313,31.6641,6140,6524,-756,0.3748,0.3982,-0.0461,46.5216,-43.0725
2019-01-28 21:25:15.59,17982,3095,-182,8840,23.626,-1.3893,67.4809,8028,12212,32767,0.49,0.7454,1.9999,19.8995,-12.9297
2019-01-28 21:25:15.71,17983,1841,2188,6864,14.0534,16.7023,52.3969,1720,-1228,12612,0.105,-0.075,0.7698,-5.5105,-7.7299
2019-01-28 21:25:15.82,17984,2741,2349,826,20.9237,17.9313,6.3053,1740,-400,92,0.1062,-0.0244,0.0056,-12.9291,-76.7273
2019-01-28 21:25:15.93,17985,-4002,2332,-2039,-30.5496,17.8015,-15.5649,6620,13212,32767,0.4041,0.8064,1.9999,21.5652,-10.6127
2019-01-28 21:25:16.05,17986,-5491,-3507,-5387,-41.916,-26.771,-41.1221,792,6336,18420,0.0483,0.3867,1.1243,18.9656,-2.3283
2019-01-28 21:25:16.16,17987,-1425,-2278,-1744,-10.8779,-17.3893,-13.313,3588,3032,-2168,0.219,0.1851,-0.1323,35.8767,-43.9086
2019-01-28 21:25:16.27,17988,245,6570,2202,1.8702,50.1527,16.8092,8940,2536,21264,0.5457,0.1548,1.2979,6.274,-22.6591
2019-01-28 21:25:16.38,17989,3739,-658,10006,28.542,-5.0229,76.3817,-404,4140,17032,-0.0247,0.2527,1.0396,13.6583,1.3204
2019-01-28 21:25:16.50,17990,2746,999,4481,20.9618,7.626,34.2061,2472,-1312,5844,0.1509,-0.0801,0.3567,-11.6822,-22.4272
2019-01-28 21:25:16.61,17991,1380,-728,-4606,10.5344,-5.5573,-35.1603,3472,-3404,4288,0.2119,-0.2078,0.2617,-31.6728,-32.3817
2019-01-28 21:25:16.72,17992,-3348,-4817,-2964,-25.5573,-36.771,-22.626,3116,4460,25900,0.1902,0.2722,1.5808,9.7019,-6.7616
2019-01-28 21:25:16.84,17993,-4798,-2836,-5768,-36.626,-21.6489,-44.0305,1872,7100,10904,0.1143,0.4333,0.6655,32.6903,-8.1869
2019-01-28 21:25:16.95,17994,1200,-2275,2574,9.1603,-17.3664,19.6489,7260,4052,-3576,0.4431,0.2473,-0.2183,26.5964,-53.3362
2019-01-28 21:25:17.06,17995,1569,8574,8699,11.9771,65.4504,66.4046,10632,13232,32767,0.6489,0.8076,1.9999,21.0121,-16.7448
2019-01-28 21:25:17.17,17996,3781,3078,8281,28.8626,23.4962,63.2137,1292,-1416,18208,0.0789,-0.0864,1.1113,-4.4357,-4.0466
2019-01-28 21:25:17.29,17997,3405,1868,4056,25.9924,14.2595,30.9618,488,-160,1464,0.0298,-0.0098,0.0894,-5.9193,-18.3331
2019-01-28 21:25:17.40,17998,-1107,539,-6038,-8.4504,4.1145,-46.0916,9556,8848,29420,0.5833,0.54,1.7957,15.9625,-17.2783
2019-01-28 21:25:17.51,17999,-6180,-2153,-6877,-47.1756,-16.4351,-52.4962,-3072,6612,23176,-0.1875,0.4036,1.4146,15.792,7.264
2019-01-28 21:25:17.62,18000,-4210,-4037,-4081,-32.1374,-30.8168,-31.1527,4588,4996,1836,0.28,0.3049,0.1121,45.3129,-40.7604
2019-01-28 21:25:17.74,18001,-1422,2493,1383,-10.855,19.0305,10.5573,8412,1592,6256,0.5134,0.0972,0.3818,8.635,-52.4973
2019-01-28 21:25:17.85,18002,4040,-3481,8104,30.8397,-26.5725,61.8626,5896,5668,23388,0.3599,0.3459,1.4275,13.2242,-13.7665
2019-01-28 21:25:17.96,18003,3067,909,6018,23.4122,6.9389,45.9389,2204,-84,7336,0.1345,-0.0051,0.4478,-0.6283,-16.7211
2019-01-28 21:25:18.08,18004,1128,181,-3751,8.6107,1.3817,-28.6336,2220,-3168,-64,0.1355,-0.1934,-0.0039,-54.9677,-35.0156
2019-01-28 21:25:18.19,18005,-1420,-4231,-3883,-10.8397,-32.2977,-29.6412,6132,14720,32767,0.3743,0.8984,1.9999,23.8247,-9.6873
2019-01-28 21:25:18.30,18006,-5198,-4307,-8463,-39.6794,-32.8779,-64.6031,3416,8084,11204,0.2085,0.4934,0.6838,34.612,-13.8879
2019-01-28 21:25:18.42,18007,-756,49,-128,-5.771,0.374,-0.9771,5372,2896,-3628,0.3279,0.1768,-0.2214,24.0728,-49.1687
2019-01-28 21:25:18.53,18008,-1124,4959,2363,-8.5802,37.855,18.0382,6848,3660,32767,0.418,0.2234,1.9999,6.2397,-11.7335
2019-01-28 21:25:18.64,18009,3546,79,7661,27.0687,0.6031,58.4809,-168,920,17128,-0.0103,0.0562,1.0454,3.0744,0.5612
2019-01-28 21:25:18.76,18010,3316,-512,3344,25.313,-3.9084,25.5267,1840,-356,1612,0.1123,-0.0217,0.0984,-8.2801,-48.1016
2019-01-28 21:25:18.87,18011,3300,-560,-7901,25.1908,-4.2748,-60.313,8880,-140,9752,0.542,-0.0085,0.5952,-0.6082,-42.3175
2019-01-28 21:25:18.98,18012,-5876,-3998,-3618,-44.855,-30.5191,-27.6183,1160,4912,24444,0.0708,0.2998,1.4919,11.3498,-2.6638
2019-01-28 21:25:19.10,18013,-6231,-4387,-5125,-47.5649,-33.4885,-39.1221,3540,6416,8656,0.2161,0.3916,0.5283,34.4526,-18.188
2019-01-28 21:25:19.21,18014,-921,-3483,2185,-7.0305,-26.5878,16.6794,7152,3296,-3268,0.4365,0.2012,-0.1995,22.7417,-57.0173
2019-01-28 21:25:19.32,18015,7008,8901,6384,53.4962,67.9466,48.7328,10612,12580,32767,0.6477,0.7678,1.9999,20.0645,-16.8225
2019-01-28 21:25:19.44,18016,4985,3203,8817,38.0534,24.4504,67.3053,1272,-2684,12268,0.0776,-0.1638,0.7488,-12.277,-5.7837
2019-01-28 21:25:19.55,18017,2970,-447,3768,22.6718,-3.4122,28.7634,-240,-848,-244,-0.0146,-0.0518,-0.0149,-68.0211,15.2155
2019-01-28 21:25:19.66,18018,115,2708,-3175,0.8779,20.6718,-24.2366,17112,12952,32344,1.0444,0.7905,1.9741,19.4919,-26.1578
2019-01-28 21:25:19.77,18019,-8242,417,-12448,-62.916,3.1832,-95.0229,1220,8276,24244,0.0745,0.5051,1.4797,18.8259,-2.7266
2019-01-28 21:25:19.89,18020,-3585,-3095,-3847,-27.3664,-23.626,-29.3664,3864,4740,-1264,0.2358,0.2893,-0.0771,49.3804,-38.2263
2019-01-28 21:25:20.00,18021,-2515,1438,4386,-19.1985,10.9771,33.4809,10400,3480,2928,0.6348,0.2124,0.1787,17.8534,-66.3802
2019-01-28 21:25:20.11,18022,4078,2487,11827,31.1298,18.9847,90.2824,9524,10996,31192,0.5813,0.6711,1.9038,18.632,-16.0646
2019-01-28 21:25:20.22,18023,3416,3920,7348,26.0763,29.9237,56.0916,2284,-3204,7496,0.1394,-0.1956,0.4575,-22.2382,-15.6516
2019-01-28 21:25:20.34,18024,1115,-3518,-4755,8.5115,-26.855,-36.2977,2892,-3300,-464,0.1765,-0.2014,-0.0283,-48.4087,-40.9523
2019-01-28 21:25:20.45,18025,-1125,-979,-11026,-8.5878,-7.4733,-84.1679,8248,7336,32767,0.5034,0.4478,1.9999,12.2494,-13.8007
2019-01-28 21:25:20.56,18026,-7043,-2996,-8401,-53.7634,-22.8702,-64.1298,1320,7624,14568,0.0806,0.4653,0.8892,27.5287,-4.5899
2019-01-28 21:25:20.67,18027,314,-4340,2048,2.3969,-33.1298,15.6336,6576,3172,-3364,0.4014,0.1936,-0.2053,23.2403,-54.8886
2019-01-28 21:25:20.79,18028,3570,5593,3215,27.2519,42.6947,24.542,3392,1752,22852,0.207,0.1069,1.3948,4.3368,-8.4186
2019-01-28 21:25:20.90,18029,5585,1849,12201,42.6336,14.1145,93.1374,-304,2068,15972,-0.0186,0.1262,0.9749,7.3761,1.0814
2019-01-28 21:25:21.01,18030,2412,21,4510,18.4122,0.1603,34.4275,1036,-3504,-40,0.0632,-0.2139,-0.0024,-73.5174,-16.4699
2019-01-28 21:25:21.12,18031,1424,1635,-5054,10.8702,12.4809,-38.5802,22348,5728,18552,1.364,0.3496,1.1323,11.1562,-49.0156
2019-01-28 21:25:21.24,18032,-8785,-1646,-9143,-67.0611,-12.5649,-69.7939,3160,4824,26476,0.1929,0.2944,1.616,10.255,-6.697
2019-01-28 21:25:21.35,18033,-5136,-1604,-6213,-39.2061,-12.2443,-47.4275,3596,5024,3164,0.2195,0.3066,0.1931,46.3671,-31.2017
2019-01-28 21:25:21.46,18034,707,-938,6432,5.3969,-7.1603,49.0992,6372,4412,-2968,0.3889,0.2693,-0.1812,32.1147,-50.1552
2019-01-28 21:25:21.57,18035,7145,11468,6426,54.542,87.542,49.0534,12048,13824,32767,0.7354,0.8438,1.9999,21.6021,-18.7149
2019-01-28 21:25:21.69,18036,5466,3161,9120,41.7252,24.1298,69.6183,1352,-1488,16744,0.0825,-0.0908,1.022,-5.062,-4.5983
2019-01-28 21:25:21.80,18037,2255,-1866,883,17.2137,-14.2443,6.7405,400,-2036,-928,0.0244,-0.1243,-0.0566,-63.6032,-10.1357
2019-01-28 21:25:21.91,18038,-1866,-406,1480,-14.2443,-3.0992,11.2977,11060,14736,32767,0.675,0.8994,1.9999,23.079,-17.1103
2019-01-28 21:25:22.02,18039,-9120,2120,-6893,-69.6183,16.1832,-52.6183,520,8468,19352,0.0317,0.5168,1.1812,23.6255,-1.4102
2019-01-28 21:25:22.14,18040,-2997,-1487,-3332,-22.8779,-11.3511,-25.4351,4456,3360,-1492,0.272,0.2051,-0.0911,35.5656,-50.4761
2019-01-28 21:25:22.25,18041,-405,2382,5402,-3.0916,18.1832,41.2366,12484,1500,6208,0.762,0.0916,0.3789,6.1406,-62.9063
2019-01-28 21:25:22.36,18042,6049,596,14146,46.1756,4.5496,107.9847,4324,8112,24608,0.2639,0.4951,1.502,17.9873,-9.4743
2019-01-28 21:25:22.47,18043,2886,826,6779,22.0305,6.3053,51.7481,1276,-3284,6092,0.0779,-0.2004,0.3718,-27.8169,-10.4464
2019-01-28 21:25:22.59,18044,2157,-5536,-6434,16.4656,-42.2595,-49.1145,3728,-4956,444,0.2275,-0.3025,0.0271,-52.8548,-36.8412
2019-01-28 21:25:22.70,18045,-2212,1979,-10897,-16.8855,15.1069,-83.1832,5520,10912,32767,0.3369,0.666,1.9999,18.1797,-9.0809
2019-01-28 21:25:22.81,18046,-7855,-2499,-7187,-59.9618,-19.0763,-54.8626,536,8872,13972,0.0327,0.5415,0.8528,32.3958,-1.8549
2019-01-28 21:25:22.92,18047,-2340,-4758,-495,-17.8626,-36.3206,-3.7786,4388,2364,-2460,0.2678,0.1443,-0.1501,25.1703,-52.1342
2019-01-28 21:25:23.04,18048,2556,6569,3949,19.5115,50.145,30.145,3260,3936,23328,0.199,0.2402,1.4238,9.4865,-7.8459
2019-01-28 21:25:23.15,18049,4796,4373,12322,36.6107,33.3817,94.0611,-580,2168,12656,-0.0354,0.1323,0.7725,9.7105,2.5863
2019-01-28 21:25:23.26,18050,3686,2929,5356,28.1374,22.3588,40.8855,1072,-2392,1776,0.0654,-0.146,0.1084,-49.0666,-19.7899
2019-01-28 21:25:23.37,18051,2475,3094,-6799,18.8931,23.6183,-51.9008,21632,5068,20512,1.3203,0.3093,1.252,9.6483,-45.6742
2019-01-28 21:25:23.49,18052,-7820,-1178,-10432,-59.6947,-8.9924,-79.6336,492,4652,26024,0.03,0.2839,1.5884,10.1333,-1.0662
2019-01-28 21:25:23.60,18053,-4783,-1731,-5173,-36.5115,-13.2137,-39.4885,3416,6480,1904,0.2085,0.3955,0.1162,58.8883,-26.8293
2019-01-28 21:25:23.71,18054,1025,1298,10443,7.8244,9.9084,79.7176,4828,6616,-1476,0.2947,0.4038,-0.0901,52.6532,-35.4599
2019-01-28 21:25:23.82,18055,6266,9794,5278,47.8321,74.7634,40.2901,15208,13476,32767,0.9282,0.8225,1.9999,20.4578,-23.231
2019-01-28 21:25:23.94,18056,3930,311,6455,30.0,2.374,49.2748,1592,-2928,13656,0.0972,-0.1787,0.8335,-12.0226,-6.503
2019-01-28 21:25:24.05,18057,3062,-2172,-2653,23.374,-16.5802,-20.2519,1416,-864,-1040,0.0864,-0.0527,-0.0635,-26.187,-46.323
2019-01-28 21:25:24.16,18058,-4703,-910,3810,-35.9008,-6.9466,29.084,6560,18084,32767,0.4004,1.1038,1.9999,28.4204,-9.9418
2019-01-28 21:25:24.27,18059,-8722,-729,-10956,-66.5802,-5.5649,-83.6336,416,9060,16784,0.0254,0.553,1.0244,28.3528,-1.2495
2019-01-28 21:25:24.39,18060,-2528,-1287,-5992,-19.2977,-9.8244,-45.7405,4040,3392,-1084,0.2466,0.207,-0.0662,39.0393,-48.6059
2019-01-28 21:25:24.50,18061,-4662,6547,9664,-35.5878,49.9771,73.771,5324,6200,4260,0.325,0.3784,0.26,42.2798,-35.2888
2019-01-28 21:25:24.61,18062,3378,-492,14184,25.7863,-3.7557,108.2748,108,8420,19788,0.0066,0.5139,1.2078,23.05,-0.2877
2019-01-28 21:25:24.72,18063,593,2363,7283,4.5267,18.0382,55.5954,2340,-580,8372,0.1428,-0.0354,0.511,-3.8172,-15.5803
